location,Basel,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697,283.697
variable,Temperature,Precipitation Total,Relative Humidity,Wind Speed,Wind Direction
unit,°C,mm,%,km/h,°
level,2 m elevation corrected,sfc,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20220719T1700,35.00053,0.0,29.0,11.726277,107.87869
20220719T1800,34.66053,0.0,32.0,12.181625,108.9704
20220719T1900,34.00053,0.0,35.0,12.0694,107.35402
20220719T2000,32.18053,0.0,43.0,12.879752,116.56505
20220719T2100,29.57053,0.0,53.0,12.475961,133.83086
20220719T2200,26.580528,0.0,61.0,10.883676,145.7843
20220719T2300,25.600529,0.0,61.0,9.178235,138.17982
20220720T0000,24.940529,0.0,63.0,8.654987,135.0
20220720T0100,24.95053,0.0,60.0,9.585739,124.28687
20220720T0200,24.680529,0.0,59.0,5.154415,114.77514
20220720T0300,23.330528,0.0,63.0,7.9932976,97.76516
20220720T0400,23.21053,0.0,62.0,8.707237,119.74488
20220720T0500,23.31053,0.0,62.0,7.7879906,123.69006
20220720T0600,23.39053,0.0,62.0,5.2416787,105.9454
20220720T0700,24.64053,0.0,61.0,4.5536795,108.434944
20220720T0800,27.72053,0.0,51.0,5.4477882,262.40536
20220720T0900,29.990528,0.0,39.0,6.8399997,270.0
20220720T1000,31.440529,0.0,35.0,8.669949,274.76364
20220720T1100,32.77053,0.0,33.0,7.342588,281.30994
20220720T1200,33.970528,0.0,31.0,4.5536795,288.43497
20220720T1300,34.82053,0.0,29.0,17.106628,278.47116
20220720T1400,33.310528,0.5,32.0,13.009903,255.57922
20220720T1500,33.970528,0.4,34.0,12.768586,248.49857
20220720T1600,31.850529,0.4,38.0,14.24163,249.27444
20220720T1700,31.96053,0.1,41.0,10.495713,300.96378
20220720T1800,30.46053,0.3,45.0,13.896187,286.55707
20220720T1900,29.000528,0.7,51.0,10.739833,283.57043
20220720T2000,27.62053,0.0,56.0,5.315336,331.69925
20220720T2100,25.54053,0.0,64.0,5.692099,304.69516
20220720T2200,25.100529,0.1,66.0,0.8049845,243.43495
20220720T2300,24.71053,0.0,66.0,9.36,270.0
20220721T0000,22.190529,0.3,87.0,14.830076,275.5722
20220721T0100,21.090528,0.3,81.0,16.700275,277.4314
20220721T0200,20.080528,0.0,83.0,14.561099,278.53076
20220721T0300,19.360529,0.0,86.0,11.928989,275.19443
20220721T0400,19.05053,0.0,86.0,9.178235,258.69006
20220721T0500,18.87053,0.0,84.0,5.815978,248.1986
20220721T0600,19.57053,0.0,81.0,2.9024127,240.25513
20220721T0700,20.47053,0.0,78.0,1.484318,284.03625
20220721T0800,21.89053,0.0,72.0,0.8049845,296.56506
20220721T0900,23.680529,0.0,63.0,0.71999997,360.0
20220721T1000,25.500528,0.0,54.0,2.1897945,350.5377
20220721T1100,26.89053,0.0,44.0,1.9386592,338.1986
20220721T1200,28.080528,0.0,40.0,1.1384199,18.434952
20220721T1300,28.340528,0.0,36.0,8.049845,280.30487
20220721T1400,29.20053,0.0,32.0,8.209263,285.25513
20220721T1500,29.64053,0.0,31.0,8.766573,289.17902
20220721T1600,29.840528,0.0,29.0,8.089993,290.85446
20220721T1700,29.79053,0.0,29.0,6.28713,293.6294
20220721T1800,29.520529,0.0,29.0,4.198285,300.96378
20220721T1900,28.97053,0.0,30.0,2.0364676,315.0
20220721T2000,27.990528,0.0,34.0,0.71999997,89.99999
20220721T2100,26.89053,0.0,38.0,4.39436,145.00798
20220721T2200,24.830528,0.0,46.0,6.489992,146.30994
20220721T2300,23.110529,0.0,49.0,5.692099,145.30484
20220722T0000,22.12053,0.0,50.0,4.3349743,138.36646
20220722T0100,21.080528,0.0,52.0,4.6938257,122.47119
20220722T0200,20.29053,0.0,52.0,4.6938257,122.47119
20220722T0300,19.57053,0.0,56.0,5.692099,124.69515
20220722T0400,18.95053,0.0,62.0,6.489992,123.69006
20220722T0500,18.330528,0.0,67.0,6.6087217,119.35774
20220722T0600,17.770529,0.0,71.0,6.162207,96.70984
20220722T0700,19.350529,0.0,69.0,4.3349743,85.23635
20220722T0800,21.96053,0.0,63.0,4.8433046,41.987198
20220722T0900,24.07053,0.0,55.0,4.2136917,19.983109
20220722T1000,26.20053,0.0,50.0,4.6938257,57.5288
20220722T1100,28.22053,0.0,45.0,7.072878,75.25644
20220722T1200,29.680529,0.0,39.0,7.5170207,73.30075
20220722T1300,29.850529,0.0,44.0,4.39436,55.007973
20220722T1400,31.06053,0.0,41.0,3.671294,78.69006
20220722T1500,31.840528,0.0,39.0,2.16,89.99999
20220722T1600,32.220528,0.0,38.0,0.35999998,89.99999
20220722T1700,32.34053,0.0,38.0,1.835647,168.69006
20220722T1800,32.24053,0.0,36.0,4.8965297,126.027374
20220722T1900,31.780529,0.0,38.0,6.379216,106.38954
20220722T2000,30.62053,0.0,43.0,8.287822,92.48955
20220722T2100,28.850529,0.0,49.0,7.968939,108.434944
20220722T2200,26.770529,0.0,61.0,7.145796,130.91438
20220722T2300,25.990528,0.0,65.0,4.6102495,128.6598
20220723T0000,25.250528,0.0,68.0,2.968636,194.03624
20220723T0100,25.020529,0.0,61.0,11.457958,133.72697
20220723T0200,23.73053,0.0,58.0,11.983188,147.26477
20220723T0300,20.38053,0.0,59.0,10.296251,143.53076
20220723T0400,20.20053,0.0,56.0,6.989936,145.49147
20220723T0500,20.680529,0.0,56.0,3.6,180.0
20220723T0600,21.100529,0.1,61.0,3.096837,234.46233
20220723T0700,23.05053,0.0,60.0,7.42159,345.96375
20220723T0800,23.860529,0.0,59.0,18.089775,312.5805
20220723T0900,24.71053,0.0,60.0,10.464797,333.43497
20220723T1000,26.240528,0.0,54.0,10.703569,317.72632
20220723T1100,27.97053,0.0,50.0,11.709688,315.0
20220723T1200,29.530529,0.0,46.0,11.27553,286.69925
20220723T1300,28.71053,0.0,42.0,10.630672,298.30078
20220723T1400,28.12053,0.0,44.0,11.720751,280.61966
20220723T1500,28.82053,0.0,42.0,11.212135,264.47247
20220723T1600,28.430529,0.0,43.0,11.5199995,270.0
20220723T1700,28.190529,0.0,43.0,9.746631,274.2364
20220723T1800,28.32053,0.0,42.0,9.114471,260.90973
20220723T1900,27.57053,0.0,44.0,8.225035,246.8014
20220723T2000,26.830528,0.0,47.0,9.085988,236.30994
20220723T2100,25.030529,0.0,55.0,8.217153,208.81079
20220723T2200,23.750528,0.0,58.0,6.763786,205.20113
20220723T2300,22.760529,0.0,61.0,6.28713,193.24052
20220724T0000,21.990528,0.0,64.0,4.6938252,175.60129
20220724T0100,21.610529,0.0,65.0,4.198285,149.03624
20220724T0200,21.13053,0.0,67.0,4.1046314,127.874985
20220724T0300,20.56053,0.0,69.0,4.198285,120.96376
20220724T0400,19.920528,0.0,71.0,4.6800003,112.61986
20220724T0500,19.21053,0.0,73.0,5.00128,120.25643
20220724T0600,19.14053,0.0,73.0,5.815978,111.80141
20220724T0700,20.920528,0.0,69.0,8.311245,107.650116
20220724T0800,23.47053,0.0,64.0,10.587917,107.818886
20220724T0900,26.07053,0.0,55.0,11.726277,107.87869
20220724T1000,27.440529,0.0,44.0,12.57426,103.24051
20220724T1100,28.45053,0.0,40.0,12.661564,104.82648
20220724T1200,29.39053,0.0,37.0,12.429127,100.00798
20220724T1300,30.110529,0.0,38.0,5.3517847,47.726303
20220724T1400,30.82053,0.0,37.0,5.2416787,74.054596
20220724T1500,31.280529,0.0,37.0,5.771239,93.576324
20220724T1600,31.510529,0.0,37.0,6.924738,98.97262
20220724T1700,31.46053,0.0,37.0,8.905908,104.03624
20220724T1800,31.260529,0.0,36.0,9.904906,109.09349
20220724T1900,30.73053,0.0,36.0,8.473393,102.26477
20220724T2000,29.46053,0.0,41.0,9.346143,105.64224
20220724T2100,27.430529,0.0,50.0,9.585739,124.28687
20220724T2200,25.250528,0.0,57.0,8.287822,145.61966
20220724T2300,24.100529,0.0,57.0,7.145796,139.08562
20220725T0000,23.20053,0.0,58.0,6.3690495,137.2906
20220725T0100,22.410528,0.0,61.0,5.692099,145.30484
20220725T0200,21.740528,0.0,64.0,5.904439,142.4314
20220725T0300,21.740528,0.0,67.0,8.161764,131.42366
20220725T0400,21.87053,0.0,65.0,8.39657,120.96376
20220725T0500,21.770529,0.0,61.0,8.217153,118.81079
20220725T0600,22.160528,0.0,60.0,8.699793,114.44395
20220725T0700,22.990528,0.0,64.0,7.771331,103.392494
20220725T0800,26.15053,0.0,60.0,6.9527545,111.2505
20220725T0900,28.740528,0.0,52.0,6.439876,116.56505
20220725T1000,30.770529,0.0,46.0,3.2599385,263.65982
20220725T1100,33.61053,0.0,29.0,19.443333,268.9391
20220725T1200,34.19053,0.0,29.0,23.857979,264.80557
20220725T1300,33.58053,0.0,27.0,24.933735,265.03027
20220725T1400,33.84053,0.0,26.0,26.649727,268.45184
20220725T1500,33.17053,0.0,28.0,27.419146,266.23596
20220725T1600,33.24053,0.0,27.0,25.562534,270.80695
20220725T1700,32.71053,0.0,27.0,23.78453,272.60257
20220725T1800,31.96053,0.0,28.0,23.039999,270.0
20220725T1900,30.82053,0.0,30.0,20.275383,276.1155
20220725T2000,28.79053,0.0,33.0,14.685176,281.30994
20220725T2100,26.940529,0.0,35.0,12.015589,261.38434
20220725T2200,24.89053,0.0,42.0,11.435313,241.82141
20220725T2300,24.47053,0.0,48.0,10.948973,260.5377
20220726T0000,23.770529,0.0,50.0,10.440001,270.0
20220726T0100,22.79053,0.0,52.0,9.885262,280.4915
20220726T0200,22.010529,0.0,53.0,6.0347,287.35403
20220726T0300,22.100529,0.0,53.0,5.315336,241.69925
20220726T0400,22.100529,0.0,52.0,5.8603754,227.48956
20220726T0500,21.46053,0.0,55.0,6.3690495,222.7094
20220726T0600,21.46053,0.0,59.0,5.6233797,219.80557
20220726T0700,22.32053,0.0,58.0,7.2,270.0
20220726T0800,22.590528,0.0,57.0,9.885262,303.11136
20220726T0900,23.940529,0.0,51.0,10.805998,299.98163
20220726T1000,25.160528,0.0,44.0,11.113451,294.90475
20220726T1100,26.250528,0.0,41.0,12.287555,301.82745
20220726T1200,27.080528,0.0,38.0,12.261157,319.76367
20220726T1300,26.80053,0.0,38.0,8.217153,298.8108
20220726T1400,27.270529,0.0,38.0,9.957108,319.3987
20220726T1500,27.530529,0.0,38.0,10.1887,327.99463
20220726T1600,27.020529,0.0,35.0,9.585739,325.71313
20220726T1700,26.770529,0.0,35.0,8.14587,315.0
20220726T1800,26.600529,0.0,35.0,8.913181,313.36343
20220726T1900,26.23053,0.0,36.0,8.942214,319.8991
20220726T2000,25.590528,0.0,37.0,10.636766,336.03754
20220726T2100,24.090528,0.0,41.0,11.183201,356.30862
20220726T2200,22.080528,0.0,46.0,6.830519,341.56506
20220726T2300,20.79053,0.0,46.0,6.849467,273.0128
20220727T0000,20.020529,0.0,48.0,7.342588,258.69006
20220727T0100,19.56053,0.0,51.0,3.4152596,251.56506
20220727T0200,18.920528,0.0,55.0,2.2768397,251.56506
20220727T0300,17.940529,0.0,59.0,2.52,270.0
20220727T0400,17.090528,0.0,63.0,4.8965297,306.02737
20220727T0500,15.860529,0.0,67.0,6.519877,276.34018
20220727T0600,15.820529,0.0,66.0,7.5599995,270.0
20220727T0700,16.190529,0.0,68.0,7.5170207,286.69925
20220727T0800,17.670528,0.0,64.0,7.0911775,293.9625
20220727T0900,19.760529,0.0,58.0,6.1305785,319.76367
20220727T1000,22.22053,0.0,51.0,8.089993,339.14557
20220727T1100,24.71053,0.0,40.0,11.885453,358.2643
20220727T1200,25.81053,0.0,35.0,14.04,360.0
20220727T1300,25.340528,0.0,41.0,14.759999,12.680374
20220727T1400,25.64053,0.0,41.0,16.516901,20.409882
20220727T1500,25.87053,0.0,41.0,13.661038,18.434952
20220727T1600,26.29053,0.0,41.0,10.703569,19.653809
20220727T1700,26.360529,0.0,40.0,8.714677,51.70984
20220727T1800,26.14053,0.0,41.0,10.440001,89.99999
20220727T1900,25.38053,0.0,43.0,13.397612,96.17017
20220727T2000,23.90053,0.0,46.0,11.966953,83.08877
20220727T2100,22.530529,0.0,51.0,9.3876505,85.60129
20220727T2200,20.48053,0.0,60.0,6.12,89.99999
20220727T2300,18.660528,0.0,67.0,2.1897945,80.537674
20220728T0000,17.72053,0.0,71.0,1.08,360.0
20220728T0100,16.80053,0.0,73.0,1.4399999,360.0
20220728T0200,15.850529,0.0,75.0,2.0991426,329.03625
20220728T0300,14.820529,0.0,78.0,3.6,323.13013
20220728T0400,14.200529,0.0,80.0,3.396233,302.00537
20220728T0500,13.770529,0.0,81.0,2.5959969,303.69006
20220728T0600,14.070529,0.0,80.0,1.609969,296.56506
20220728T0700,15.500529,0.0,72.0,2.5455842,278.1301
20220728T0800,17.490528,0.0,65.0,1.1384199,288.43497
20220728T0900,19.500528,0.0,58.0,2.16,360.0
20220728T1000,21.680529,0.0,52.0,3.2399998,360.0
20220728T1100,23.95053,0.0,47.0,4.1046314,15.255127
20220728T1200,26.110529,0.0,43.0,5.904439,52.431404
20220728T1300,27.680529,0.0,42.0,4.6800003,67.380135
20220728T1400,28.80053,0.0,39.0,4.73506,98.74616
20220728T1500,29.57053,0.0,36.0,3.8939953,123.69006
20220728T1600,29.73053,0.0,35.0,2.6208394,195.9454
20220728T1700,29.54053,0.0,35.0,5.95906,205.01689
20220728T1800,29.14053,0.0,35.0,6.3690495,222.7094
20220728T1900,28.760529,0.0,35.0,5.315336,241.69925
20220728T2000,27.920528,0.0,40.0,4.379589,260.5377
20220728T2100,26.12053,0.1,52.0,5.4119864,266.1859
20220728T2200,24.64053,0.0,60.0,5.6002855,225.0
20220728T2300,23.830528,0.0,60.0,6.830519,198.43495
20220729T0000,22.340528,0.0,61.0,6.8399997,180.0
20220729T0100,19.830528,0.0,71.0,7.5685663,177.27368
20220729T0200,19.06053,0.0,67.0,6.849467,183.01279
20220729T0300,19.180529,0.0,59.0,6.8399997,180.0
20220729T0400,18.45053,0.0,58.0,6.2145634,169.99202
20220729T0500,18.71053,0.1,61.0,5.315336,151.69923
20220729T0600,18.990528,0.2,63.0,4.8965297,143.97263
20220729T0700,20.15053,0.0,63.0,4.896529,162.89728
20220729T0800,22.72053,0.0,60.0,3.6,216.8699
20220729T0900,25.57053,0.0,41.0,4.3349743,228.36647
20220729T1000,27.240528,0.0,33.0,5.506941,258.69006
20220729T1100,28.930529,0.0,27.0,5.5887027,255.06857
20220729T1200,29.87053,0.0,25.0,8.647496,267.61407
20220729T1300,25.65053,0.0,36.0,12.224107,256.37302
20220729T1400,26.62053,0.0,36.0,8.557102,194.62088
20220729T1500,26.65053,0.0,34.0,12.496718,228.50352
20220729T1600,26.81053,0.0,38.0,11.753876,229.96974
20220729T1700,26.840528,0.3,36.0,10.805999,271.90915
20220729T1800,26.250528,0.0,31.0,16.42247,296.00336
20220729T1900,24.510529,0.0,36.0,24.014996,310.1355
20220729T2000,22.750528,0.0,43.0,8.28,270.0
20220729T2100,20.910528,0.0,55.0,10.703569,199.65382
20220729T2200,19.47053,0.0,59.0,11.503113,200.1363
20220729T2300,19.12053,0.0,58.0,9.0,180.0
20220730T0000,17.670528,0.0,65.0,7.289445,147.09476
20220730T0100,16.56053,0.0,70.0,6.193674,125.537674
20220730T0200,17.000528,0.0,68.0,4.8433046,138.01279
20220730T0300,16.97053,0.0,66.0,4.8965297,143.97263
20220730T0400,16.860529,0.0,62.0,5.4833565,156.8014
20220730T0500,16.920528,0.0,61.0,5.815978,158.1986
20220730T0600,17.22053,0.0,60.0,6.151683,159.44395
20220730T0700,18.95053,0.0,59.0,3.319036,167.47119
20220730T0800,22.04053,0.0,50.0,4.68,270.0
20220730T0900,24.280529,0.0,42.0,3.7585104,286.69925
20220730T1000,26.04053,0.0,35.0,5.3999996,306.8699
20220730T1100,27.30053,0.0,30.0,5.1919937,326.30994
20220730T1200,27.70053,0.0,29.0,7.127636,315.0
20220730T1300,27.500528,0.0,31.0,5.04,270.0
20220730T1400,28.020529,0.0,30.0,6.489992,303.69006
20220730T1500,28.45053,0.0,29.0,11.212135,317.60257
20220730T1600,28.850529,0.0,28.0,15.530151,314.06082
20220730T1700,28.670528,0.0,29.0,15.7908325,313.1524
20220730T1800,28.45053,0.0,29.0,13.746156,315.0
20220730T1900,28.000528,0.0,30.0,10.739832,309.5597
20220730T2000,27.010529,0.0,33.0,9.028754,293.49857
20220730T2100,25.660528,0.0,38.0,7.628263,250.70996
20220730T2200,23.590528,0.0,41.0,9.885262,213.11134
20220730T2300,21.490528,0.0,48.0,9.255571,193.49573
20220731T0000,20.500528,0.0,49.0,8.287822,182.48955
20220731T0100,20.06053,0.0,49.0,5.6920996,161.56505
20220731T0200,20.04053,0.0,48.0,4.8433046,138.01279
20220731T0300,19.48053,0.0,50.0,5.6002855,135.0
20220731T0400,18.740528,0.0,53.0,5.1919937,123.69006
20220731T0500,17.96053,0.0,56.0,3.8939953,123.69006
20220731T0600,18.39053,0.0,56.0,4.1046314,127.874985
20220731T0700,19.840528,0.0,54.0,3.4152596,108.434944
20220731T0800,21.95053,0.0,49.0,4.198285,120.96376
20220731T0900,23.770529,0.0,46.0,2.4149535,116.56505
20220731T1000,25.680529,0.0,41.0,1.484318,194.03624
20220731T1100,28.81053,0.0,33.0,6.8399997,270.0
20220731T1200,29.600529,0.0,29.0,12.599999,270.0
20220731T1300,30.30053,0.0,29.0,1.5273507,315.0
20220731T1400,31.05053,0.0,28.0,6.12,298.07248
20220731T1500,31.340528,0.0,27.0,10.464797,296.56506
20220731T1600,31.38053,0.0,27.0,14.372974,292.0679
20220731T1700,31.010529,0.0,27.0,15.042659,291.0375
20220731T1800,30.580528,0.0,29.0,13.0447235,297.9795
20220731T1900,29.920528,0.0,31.0,9.19939,300.57922
20220731T2000,28.62053,0.0,37.0,5.0911684,278.1301
20220731T2100,26.080528,0.0,48.0,8.373386,205.46335
20220731T2200,24.500528,0.0,47.0,9.422101,186.58194
20220731T2300,23.000528,0.0,51.0,8.669949,184.76364
20220801T0000,22.22053,0.0,52.0,6.638072,167.47119
20220801T0100,22.06053,0.0,49.0,5.2416787,164.0546
20220801T0200,21.71053,0.0,50.0,4.32,180.0
20220801T0300,20.660528,0.0,52.0,5.0911684,171.8699
20220801T0400,19.780529,0.0,54.0,5.1544156,167.90524
20220801T0500,19.22053,0.0,56.0,5.7599998,180.0
20220801T0600,19.830528,0.0,54.0,4.68,180.0
20220801T0700,21.20053,0.0,51.0,2.3051248,128.6598
20220801T0800,23.080528,0.0,48.0,1.835647,78.69006
20220801T0900,25.090528,0.0,44.0,1.8,89.99999
20220801T1000,27.45053,0.0,40.0,0.35999998,270.0
20220801T1100,29.670528,0.0,35.0,3.396233,302.00537
20220801T1200,31.090528,0.0,29.0,4.8433046,311.98724
20220801T1300,29.260529,0.0,36.0,3.396233,327.99463
20220801T1400,30.170528,0.0,34.0,4.5536795,341.56506
20220801T1500,30.96053,0.0,30.0,6.696387,323.74615
20220801T1600,30.990528,0.0,29.0,12.387348,305.5377
20220801T1700,30.80053,0.0,30.0,15.876775,327.0306
20220801T1800,29.64053,0.0,34.0,18.079027,347.34744
20220801T1900,28.170528,0.0,40.0,14.04,360.0
20220801T2000,26.71053,0.1,49.0,9.9571085,347.4712
20220801T2100,25.350529,0.7,52.0,13.281023,327.17145
20220801T2200,24.510529,0.1,52.0,1.4399999,89.99999
20220801T2300,23.30053,0.0,59.0,4.829907,206.56505
20220802T0000,21.57053,0.0,68.0,7.5170207,196.69925
20220802T0100,20.97053,0.0,68.0,6.130579,183.36646
20220802T0200,20.440529,0.0,68.0,3.7585104,163.30075
20220802T0300,19.930529,0.0,70.0,3.396233,122.00538
20220802T0400,19.30053,0.0,73.0,3.8773184,111.80141
20220802T0500,18.79053,0.0,75.0,4.829907,116.56505
20220802T0600,18.750528,0.0,74.0,6.12,118.07248
20220802T0700,20.39053,0.0,71.0,5.95906,115.01689
20220802T0800,22.840528,0.0,66.0,8.766573,109.17901
20220802T0900,25.240528,0.0,57.0,9.9571085,102.52881
20220802T1000,26.840528,0.0,47.0,8.287822,92.48955
20220802T1100,27.96053,0.0,40.0,6.162207,83.29016
20220802T1200,28.920528,0.0,37.0,5.3999996,89.99999
20220802T1300,28.750528,0.0,39.0,4.3349743,4.7636414
20220802T1400,29.54053,0.0,36.0,4.32,360.0
20220802T1500,30.07053,0.0,33.0,4.1046314,15.255127
20220802T1600,30.39053,0.0,31.0,3.219938,26.565033
20220802T1700,30.38053,0.0,30.0,2.5455842,44.999985
20220802T1800,30.12053,0.0,30.0,2.16,89.99999
20220802T1900,29.57053,0.0,32.0,2.5959969,123.69006
20220802T2000,28.420528,0.0,36.0,3.6,143.1301
20220802T2100,26.88053,0.0,43.0,3.8773184,158.1986
20220802T2200,24.80053,0.0,51.0,3.671294,168.69006
20220802T2300,23.71053,0.0,51.0,3.4152596,161.56505
20220803T0000,22.81053,0.0,51.0,3.219938,153.43495
20220803T0100,22.06053,0.0,52.0,3.5455887,156.0375
20220803T0200,21.440529,0.0,54.0,3.6,143.1301
20220803T0300,20.850529,0.0,55.0,3.8939953,146.30994
20220803T0400,20.430529,0.0,56.0,4.8433046,138.01279
20220803T0500,19.830528,0.0,60.0,5.6002855,135.0
20220803T0600,19.71053,0.0,64.0,6.1305785,130.23636
20220803T0700,21.020529,0.0,63.0,5.95906,115.01689
20220803T0800,23.73053,0.0,58.0,10.636766,113.96249
20220803T0900,26.38053,0.0,48.0,11.841756,109.53665
20220803T1000,28.38053,0.0,41.0,11.966954,105.708626
20220803T1100,29.87053,0.0,35.0,11.440978,102.72436
20220803T1200,30.90053,0.0,33.0,10.538843,97.85332
20220803T1300,31.930529,0.0,35.0,9.885262,100.49147
20220803T1400,32.74053,0.0,32.0,7.2359104,95.71059
20220803T1500,33.23053,0.0,31.0,5.3999996,89.99999
20220803T1600,33.37053,0.0,31.0,5.4119864,93.81408
20220803T1700,33.30053,0.0,32.0,7.771331,103.392494
20220803T1800,32.99053,0.0,34.0,9.114471,99.09027
20220803T1900,32.310528,0.0,36.0,9.007196,92.2906
20220803T2000,30.590528,0.0,42.0,9.3876505,94.398705
20220803T2100,28.48053,0.0,52.0,8.217153,118.81079
20220803T2200,26.860529,0.0,59.0,7.9036193,149.93141
20220803T2300,25.860529,0.0,58.0,7.7879906,146.30994
20220804T0000,25.70053,0.0,57.0,7.127636,135.0
20220804T0100,25.07053,0.0,60.0,7.145796,130.91438
20220804T0200,24.680529,0.0,58.0,6.989936,124.508514
20220804T0300,24.250528,0.0,56.0,7.5942082,121.429565
20220804T0400,23.23053,0.0,58.0,3.8268526,131.18591
20220804T0500,22.740528,0.0,56.0,5.1165614,140.71059
20220804T0600,23.430529,0.0,51.0,5.991594,122.73523
20220804T0700,23.65053,0.0,53.0,6.28713,103.24051
20220804T0800,25.90053,0.0,52.0,7.9932976,97.76516
20220804T0900,28.48053,0.0,46.0,7.2,89.99999
20220804T1000,30.64053,0.0,40.0,5.7599998,89.99999
20220804T1100,32.37053,0.0,36.0,4.379589,99.46232
20220804T1200,33.73053,0.0,32.0,3.0547013,135.0
20220804T1300,34.84053,0.0,27.0,4.8433046,138.01279
20220804T1400,35.42053,0.0,26.0,7.7043357,142.59465
20220804T1500,35.83053,0.0,26.0,8.049845,153.43495
20220804T1600,35.950527,0.0,26.0,7.928178,177.39743
20220804T1700,35.790527,0.0,26.0,8.557102,194.62088
20220804T1800,35.150528,0.0,28.0,9.9571085,192.52881
20220804T1900,34.09053,0.0,32.0,10.308831,192.09476
20220804T2000,32.17053,0.0,38.0,9.746631,184.23639
20220804T2100,29.930529,0.0,44.0,10.390226,165.96376
20220804T2200,27.97053,0.0,49.0,9.449572,162.25533
20220804T2300,26.770529,0.0,43.0,8.287822,145.61966
20220805T0000,26.520529,0.0,39.0,8.161764,138.57634
20220805T0100,25.56053,0.0,43.0,9.422101,133.45184
20220805T0200,25.12053,0.0,42.0,7.928177,129.47246
20220805T0300,24.760529,0.0,41.0,7.42159,112.83366
20220805T0400,24.910528,0.0,42.0,8.557102,112.249016
20220805T0500,24.690529,0.0,45.0,9.227524,110.556046
20220805T0600,23.770529,0.0,50.0,7.729527,117.75854
20220805T0700,23.73053,0.0,53.0,4.6938252,94.398705
20220805T0800,26.21053,0.0,46.0,3.2599385,83.65981
20220805T0900,28.180529,0.0,39.0,0.0,180.0
20220805T1000,30.82053,0.0,34.0,3.96,270.0
20220805T1100,34.05053,0.0,26.0,13.039754,276.34018
20220805T1200,34.700527,0.0,28.0,17.654686,286.58734
20220805T1300,34.09053,0.0,27.0,19.45333,272.1211
20220805T1400,34.59053,0.0,26.0,20.06334,279.2933
20220805T1500,34.52053,0.0,26.0,19.0392,285.35016
20220805T1600,34.290527,0.0,28.0,17.555305,285.46124
20220805T1700,33.59053,0.0,29.0,18.079027,282.65256
20220805T1800,32.93053,0.0,32.0,14.05845,283.32452
20220805T1900,31.160528,0.3,37.0,17.873554,341.20013
20220805T2000,27.29053,0.0,52.0,17.057314,7.274994
20220805T2100,25.57053,0.0,55.0,18.057508,4.573929
20220805T2200,23.690529,0.0,64.0,22.691425,358.1817
20220805T2300,21.420528,0.0,66.0,21.188072,350.2176
20220806T0000,20.170528,0.0,68.0,16.87398,348.9298
20220806T0100,19.31053,0.0,71.0,12.313893,344.74487
20220806T0200,18.660528,0.0,72.0,7.0911775,336.0375
20220806T0300,17.96053,0.0,75.0,2.968636,345.96375
20220806T0400,17.680529,0.0,76.0,2.3051248,308.65982
20220806T0500,17.55053,0.0,74.0,5.154415,294.77515
20220806T0600,17.40053,0.0,66.0,7.42159,320.90616
20220806T0700,17.98053,0.0,56.0,9.227524,339.44397
20220806T0800,19.670528,0.0,52.0,7.9932976,352.23483
20220806T0900,21.280529,0.0,51.0,5.4119864,3.8140564
20220806T1000,22.940529,0.0,48.0,7.2,360.0
20220806T1100,24.46053,0.0,44.0,8.647496,2.3859253
20220806T1200,25.97053,0.0,42.0,7.172949,17.525558
20220806T1300,22.07053,0.0,61.0,9.449572,107.74467
20220806T1400,23.96053,0.0,53.0,14.494192,104.381386
20220806T1500,25.020529,0.0,50.0,15.84409,91.30195
20220806T1600,25.580528,0.0,48.0,16.923828,91.218864
20220806T1700,25.610529,0.0,47.0,18.014393,92.2906
20220806T1800,25.080528,0.0,47.0,19.493261,85.7636
20220806T1900,24.510529,0.0,49.0,14.759999,89.99999
20220806T2000,23.70053,0.0,51.0,11.966953,83.08877
20220806T2100,22.22053,0.0,56.0,8.825508,78.231705
20220806T2200,20.690529,0.0,61.0,6.9527545,68.7495
20220806T2300,19.010529,0.0,67.0,5.4477882,82.40536
20220807T0000,18.100529,0.0,71.0,1.9386592,68.19859
20220807T0100,17.23053,0.0,62.0,3.319036,310.60132
20220807T0200,15.320529,0.0,55.0,6.9899354,281.88867
20220807T0300,13.820529,0.0,58.0,7.9526596,275.19443
20220807T0400,13.350529,0.0,60.0,8.64,270.0
20220807T0500,12.850529,0.0,60.0,8.669949,274.76364
20220807T0600,12.5505295,0.0,60.0,8.350138,277.4314
20220807T0700,13.470529,0.0,57.0,7.072878,284.74356
20220807T0800,15.360529,0.0,53.0,5.991594,302.73523
20220807T0900,17.520529,0.0,47.0,3.6,323.13013
20220807T1000,19.79053,0.0,43.0,4.198285,329.03625
20220807T1100,22.270529,0.0,39.0,5.315336,331.69925
20220807T1200,24.760529,0.0,35.0,3.396233,327.99463
20220807T1300,26.780529,0.0,41.0,6.12,89.99999
20220807T1400,27.98053,0.0,42.0,11.525623,88.21008
